# 10          0.729239 1.27789 1.27789       3
# 1         400      56             42           12.3636            190     215     207
  1        2112              8     0.93957000 -1.32152404e-01 -2.17869512e-02 -6.97736074e-01  1.17316740e+00 -1.58078383e+01 -5.40869518e+00 -3.78296704e+01  8.00000000e+01 -4.06316804e-16
  1        2112             13     0.93957000  1.70777730e-02 -4.36933360e-02 -9.73613202e-01  1.37553570e+00 -9.70099372e+00 -4.02309199e-01 -4.16088949e+01  8.00000000e+01 -6.65194743e-15
  1        2112             -1     0.93957000 -4.58184852e-02 -5.85162763e-02 -8.68204262e-01  1.29641821e+00 -7.17544414e+00 -6.22214236e-01 -4.13248673e+01  8.00000000e+01 -6.06891064e-15
  1        2112             -1     0.93957000  2.46364894e-02 -5.97049492e-02 -7.20369753e-01  1.17999015e+00 -2.33290488e+00 -5.82189817e-01 -4.67418629e+01  8.00000000e+01 -3.12354810e-15
  1        2112             10     0.93957000 -2.12834003e-01 -1.10498304e-01 -8.71952557e-01  1.34760384e+00 -9.23725008e+00 -1.40969855e+00 -4.05667795e+01  8.00000000e+01 -3.60774982e-16
  1        2212             -1     0.93827000 -1.54456887e-01 -1.44855569e-01 -6.90185139e-01  1.18848968e+00 -6.19416312e+00 -3.07538329e+00 -4.20765250e+01  8.00000000e+01 -6.39009310e-15
  1        2112              8     0.93957000  1.17967314e-01  1.10360784e-01 -7.90561114e-01  1.23680774e+00 -1.18391708e+01 -1.15604269e+00 -4.05674374e+01  8.00000000e+01  1.52169460e-15
  1        2212              8     0.93827000 -7.19638758e-02 -6.33369886e-02 -7.88273178e-01  1.22422122e+00 -5.69380373e+00 -9.69823823e+00 -4.08036679e+01  8.00000000e+01 -3.40280041e-15
  1        2212             -1     0.93827000  1.58261231e-02  6.45218441e-02 -7.89613237e-01  1.23793664e+00 -5.82034162e+00 -4.47290088e-01 -4.11671662e+01  8.00000000e+01 -1.77524481e-15
  1        2212             10     0.93827000  7.00761562e-02 -9.81414252e-03 -7.55052431e-01  1.21093936e+00 -8.79948685e+00 -3.16170491e+00 -4.04581613e+01  8.00000000e+01  6.22573821e-15
  1        2212              9     0.93827000  2.65878758e-02  9.27810410e-02 -7.70072088e-01  1.21330637e+00 -9.96734568e+00 -2.93662359e+00 -4.15590138e+01  8.00000000e+01  6.58196675e-15
  1        2212             -1     0.93827000 -6.75667378e-02  4.62351897e-02 -8.17850524e-01  1.23884186e+00 -3.87475797e+00 -3.62748654e+00 -4.29520837e+01  8.00000000e+01  1.48382138e-15
